id,90dayslate,revolve_util,debt_ratio,credit_lines,income,30dayslate,delinquent
119156,0,0.15,0.579,7,3087.420305,0,0
119158,0,0.6,0.307,8,1232.774334,0,0
119186,0,0.3,0.146,4,2869.876509,0,0
119194,0,0.32,0.624,5,2592.310039,0,0
119254,0,0.49,0.552,4,4345.638386,0,0
119278,0,0.27,0.757,6,2079.722478,0,0
119311,0,0.22,0.402,6,3978.551124,0,0
119341,0,0.36,0.1,4,4488.699247,0,0
119357,0,0.41,0.282,5,1623.504689,0,0
119405,1,0.57,0.089,4,1147.807843,0,0
119461,0,0.25,0.093,5,1305.15677,0,0
119467,0,0.3,0.36,5,3113.763823,0,0
119487,0,0.32,0.311,4,3532.860605,0,0
119497,0,0.24,0.151,5,3791.026595,0,0
119509,0,0.64,0.766,5,2509.098851,2,0
119572,0,0.23,0.201,6,835.5702638,0,0
119590,0,0.37,1.397,4,2192.767081,0,0
119638,0,0.08,0.061,7,4176.663956,0,0
119650,2,0.95,0.415,4,3590.156526,0,0
119654,0,0.26,0.107,4,3166.569606,0,0
119684,0,0.33,0.383,6,6723.341092,0,0
119702,1,0.37,0.141,5,1954.320358,0,0
119726,1,0.5,0.25,4,4999.276488,1,0
119756,0,0.25,0.782,9,842.9913652,0,0
119760,1,0.55,1.387,4,4544.846261,0,0
119794,0,0.47,0.103,6,2064.482754,0,0
119804,0,0.35,0.469,5,3571.432266,0,0
119833,1,0.37,0.065,4,4394.356684,0,0
119841,0,0.22,0.837,7,4586.788823,0,0
119849,0,0.33,1.047,6,1720.269894,0,0
119851,0,0.15,0.24,4,1729.039267,1,0
119855,1,0.47,0.333,2,1043.840173,0,0
119857,0,0.29,0.283,5,3867.357352,0,0
119865,0,0.15,0.06,6,4461.954779,0,0
119877,0,0.31,0.194,4,2488.428957,0,0
119879,0,0.61,0.177,6,2417.096342,0,0
119899,0,0.2,1.3,4,3093.626491,0,0
119939,0,0.33,0.58,5,4201.674333,0,0
119961,0,0.24,0.515,3,5597.262923,0,0
119989,2,0.98,0.327,3,969.0913837,1,0
119995,0,0.21,0.416,4,3381.378413,0,0
120001,0,0.43,0.002,4,2629.012409,0,0
120037,0,0.36,0.347,5,1483.065791,0,0
120039,0,0.41,0.064,4,2401.211795,0,0
120059,0,0.35,0.127,6,1722.931199,0,0
120061,1,0.4,0.195,5,2637.66709,0,0
120074,0,0.22,0.032,3,2971.513005,0,0
120080,0,0.43,0.473,5,3062.475453,0,0
120094,0,0.29,0.346,7,2051.847083,0,0
120100,0,0.25,0.221,6,4207.182899,0,0
120112,0,0.33,0.225,4,2696.675532,0,0
120128,0,0.35,0.384,2,503.5146434,0,0
120134,0,0.22,0.127,5,3692.697561,0,0
120150,0,0.3,0.735,5,1496.364994,0,1
120156,0,0.32,0.679,7,3005.499911,0,0
120170,0,0.16,0.076,4,4086.478923,0,0
120178,0,0.47,0.469,6,5359.80688,0,0
120202,0,0.12,0.171,7,2596.950776,0,0
120238,0,0.31,0.299,6,7043.873811,0,0
120258,0,0.26,0.199,6,1577.135544,0,0
120264,0,0.1,1.238,6,4365.030739,0,1
120270,0,0.22,0.553,3,3710.528409,0,0
120290,1,0.28,0.189,3,3660.567422,0,0
120308,0,0.41,0.194,5,3508.804044,0,0
124807,0,0.17,0.191,7,3012.423354,0,0
124815,0,0.48,0.244,7,3912.492308,0,0
124827,0,0.16,0.063,5,4765.807803,0,0
124839,0,0.35,0.426,6,6233.77852,0,0
124857,0,0.24,0.008,4,1508.424425,0,0
124873,0,0.53,0.567,3,3214.167385,0,0
124889,1,0.34,0.255,4,4686.760325,0,0
124893,0,0.13,0.991,5,3649.743988,0,0
124901,1,0.47,0.392,5,3863.853018,0,0
124921,0,0.76,0.148,4,4741.2319,0,0
124923,1,0.28,0.048,3,1427.342532,1,0
124934,0,0.47,0.75,4,1963.704291,0,0
124948,0,0.38,0.524,5,4929.305462,0,0
124960,0,0.16,0.384,5,5974.123476,0,0
124964,0,0.21,0.127,6,6569.812671,0,0
124970,0,0.29,0.009,4,4430.350458,0,0
124984,0,0.13,0.171,5,6096.378328,0,0
125006,0,0.13,0.021,3,3757.321245,0,0
125038,1,0.99,0.495,3,1968.179009,0,0
125056,0,0.38,0.509,6,1670.960814,0,0
125064,0,0.46,0.06,5,6841.954607,0,0
125082,0,0.43,0.303,5,3668.516546,0,0
125092,0,0.19,0.178,4,2089.966483,0,0
125102,1,0.55,0.152,3,2246.202022,1,0
125106,0,0.25,0.286,4,4611.643547,0,0
125134,0,0.19,0.241,5,1445.833616,0,0
125148,0,0.36,0.162,5,2409.114008,0,0
125152,0,0.23,0.13,4,2725.830189,0,0
125170,0,0.18,0.094,4,3043.039127,0,0
125243,0,0.27,0.181,5,1047.000852,0,0
125263,0,0.18,0.408,5,2492.19164,0,0
125349,0,0.07,0.079,5,5765.148724,0,0
125367,1,0.44,0.034,6,1383.618127,0,0
125387,0,0.22,0.491,6,1379.278542,0,0
125391,0,0.17,0.71,6,2554.667759,0,0
125405,0,0.25,0.218,8,3248.782305,0,0
125411,0,0.29,0.191,4,4611.424305,0,0
125437,0,0.2,0.446,6,3284.48052,0,0
125452,0,0.18,0.28,5,2443.019525,0,0
125460,0,0.15,0.623,8,1684.970791,0,0
125466,0,0.16,0.182,5,1813.904944,0,0
125488,0,0.22,0.181,4,6213.19243,0,0
125518,0,0.54,0.054,4,6806.0452,0,0
125564,0,0.2,0.17,4,5113.584301,0,0
125566,0,0.27,0.321,4,1317.399296,0,0
125578,2,1.23,0.111,6,695.5652303,0,0
125604,0,0.26,0.082,5,3249.057009,0,0
125624,0,0.17,0.104,4,1622.110119,0,0
125658,0,0.25,0.301,5,1090.423346,0,0
125662,0,0.17,0.14,4,8589.041122,0,0
125686,0,0.17,0.045,6,3134.780889,0,0
125727,0,0.24,0.214,6,8848.982459,1,0
125737,1,0.61,0.325,3,357.2890277,0,0
125739,0,0.36,0.071,7,4782.643482,0,0
125743,0,0.36,0.073,5,4665.322587,1,0
125749,0,0.56,0.564,6,2172.553008,0,0
125753,0,0.29,0.158,7,3397.582763,0,0
125779,0,0.3,0.063,5,473.8826805,0,0
125813,1,0.15,0.407,4,2189.429513,0,0
125823,1,0.5,0.054,2,361.7448227,1,1
125831,0,0.26,0.419,6,1445.34392,1,0
125849,0,0.25,0.853,4,7641.528716,0,0
125887,1,0.58,0.864,4,1548.870032,1,1
125893,0,0.27,0.308,5,1500.87199,0,0
125897,0,0.23,0.062,5,7537.411089,0,0
125907,0,0.52,0.098,8,3195.567692,1,0
125909,0,0.16,0.289,4,7460.763327,0,0
125919,0,0.19,0.631,6,5684.846229,0,0
125923,0,0.58,0.234,6,6923.605787,0,0
125931,0,0.3,0.659,5,1157.551276,0,0
125939,0,0.37,0.454,5,3875.348658,0,0
125994,0,0.04,0.082,5,1833.123966,0,0
126010,0,0.17,0.175,5,5662.756458,0,0
126030,0,0.14,0.227,3,1229.161619,0,0
126038,0,0.15,0.304,6,640.5878223,0,0
126040,0,0.29,0.634,8,683.9019175,0,0
126050,0,0.51,0.465,3,2342.067895,0,0
126060,1,0.76,0.514,5,5770.455713,0,0
126072,0,0.31,0.177,4,1712.872175,1,0
126096,0,0.22,0.158,4,2996.164399,0,0
126102,0,0.2,0.459,5,1778.099818,0,0
126110,0,0.42,0.425,6,2844.255298,0,0
126130,0,0.32,0.081,4,3374.168089,0,0
126166,0,0.22,0.102,6,6388.731871,0,0
126172,0,0.53,0.099,7,4963.6704,0,0
126182,0,0.32,0.167,6,3915.91609,0,0
126184,1,0.19,0.643,4,3053.901431,0,0
126196,1,0.38,0.212,2,2009.625234,0,0
126198,1,0.34,0.07,5,3845.943805,1,0
126202,0,0.14,0.374,5,1609.512597,0,0
126204,0,0.22,0.024,4,1545.988061,0,0
126231,0,0.16,0.055,6,2313.802826,0,0
126233,0,0.13,0.597,5,3153.087543,0,0
126235,0,0.41,0.648,6,6550.039291,0,0
126255,1,0.79,0.327,6,4997.581681,1,1
126281,0,0.36,0.112,6,1539.480484,0,0
126285,0,0.27,0.811,5,1567.498996,0,0
126291,0,0.26,0.364,4,2685.714065,1,0
126297,0,0.19,0.337,5,4611.345996,0,0
126325,0,0.65,0.208,4,1996.603879,0,0
126333,0,0.26,1.21,6,1103.826504,0,0
126365,0,0.38,0.143,5,2477.424342,0,0
126375,0,0.11,0.322,6,1465.684431,0,0
126379,0,0.2,0.673,4,4611.094885,0,1
126383,0,0.36,0.445,3,2261.067151,0,0
126389,0,0.25,0.273,6,3071.54637,0,0
126395,1,0.61,0.193,3,1371.98012,0,0
126401,0,0.15,0.494,4,2166.142066,0,0
126439,0,0.25,0.144,4,8268.213507,0,0
126441,0,0.14,0.141,5,2794.424818,0,0
126455,0,0.14,0.341,4,933.4284483,0,0
126484,0,0.21,0.037,4,2388.517184,0,0
126508,0,0.18,0.196,4,1294.534949,0,0
126514,0,0.42,0.061,5,992.8830071,0,0
126546,1,0.56,0.068,3,8837.368705,3,0
126564,0,0.54,0.088,4,1772.865761,0,0
126566,0,0.2,0.06,4,3731.811278,0,0
126568,0,0.28,0.164,7,4243.144277,0,0
126570,0,0.28,0.209,4,3686.710002,0,0
120425,2,0.89,0.074,4,4806.313984,0,1
120429,0,0.25,0.236,4,6482.611448,0,0
120451,1,0.38,0.281,5,1085.275531,0,1
120469,1,0.29,0.189,4,2349.573678,0,0
120529,0,0.31,0.034,6,1287.743985,1,0
120543,0,0.28,0.097,5,3336.913562,0,0
120565,0,0.24,0.666,5,4132.865588,0,0
120590,0,0.31,0.143,6,2776.502088,0,0
120594,0,0.15,0.012,6,1414.61039,0,0
120612,0,0.17,0.474,5,3812.235955,0,0
120624,0,0.26,0.216,5,800.9659852,0,0
120648,0,0.17,0.421,6,3444.241212,0,0
120690,0,0.23,0.33,5,3573.6477,0,0
120696,0,0.07,0.78,4,837.7861675,0,0
120702,0,0.17,0.211,5,2521.340867,0,0
120726,0,0.34,0.262,5,2555.835126,0,0
120772,0,0.15,0.352,5,2537.249832,0,0
120790,0,0.17,0.222,5,2741.998838,0,0
120794,0,0.24,0.044,8,2650.713437,0,0
120800,0,0.23,0.124,6,4508.689949,0,0
120810,0,0.12,0.074,5,3298.404436,0,0
120814,0,0.22,0.11,3,4290.359023,0,0
120833,0,0.64,0.043,5,7193.603702,0,0
120861,0,0.45,0.283,5,3512.447028,0,0
120877,1,0.27,0.622,5,1847.564848,1,1
120891,0,0.32,0.009,5,2063.091653,0,0
120911,0,0.63,0.248,4,4391.434953,0,0
120921,0,0.21,0.077,4,3865.176539,0,0
120941,0,0.41,0.088,4,9394.648301,0,0
120955,1,0.45,0.251,4,5082.555102,0,1
120963,0,0.23,0.327,7,4814.241388,0,0
120991,0,0.18,0.015,8,3057.920554,0,0
121005,0,0.28,0.575,5,2782.616493,0,0
121013,0,0.58,0.101,6,1484.439365,0,0
121033,0,0.13,0.642,5,3192.569938,0,0
121051,0,0.34,0.137,5,2535.026156,0,0
121061,0,0.1,0.642,4,3362.025384,0,0
121065,1,0.36,0.747,5,4406.692768,0,0
121067,0,0.19,0.795,6,1469.106445,0,0
121077,0,0.12,0.248,6,3946.829293,0,0
121110,0,0.26,0.102,6,6450.669996,0,0
121120,0,0.32,0.57,4,4848.291313,1,0
121126,1,0.4,0.169,5,4151.219365,1,0
121152,0,0.24,0.022,4,6997.744582,0,0
121156,0,0.49,0.489,4,3303.203162,1,0
121180,0,0.28,0.014,4,6523.880839,0,0
121208,0,0.42,0.666,5,5441.316969,0,0
121246,0,0.38,0.595,4,1947.215617,0,0
121268,0,0.26,0.126,5,5185.1431,0,0
121292,0,0.46,0.266,4,2137.149657,0,0
121302,0,0.61,0.052,2,1148.415421,0,0
121322,0,0.23,0.074,4,3642.976091,0,0
121393,0,0.46,0.096,5,4511.225352,0,0
121419,0,0.3,0.576,6,4477.033799,1,0
121427,0,0.3,0.279,5,2738.367622,0,0
121431,0,0.59,0.358,5,2655.320651,0,0
121435,0,0.36,0.563,4,2913.255737,0,0
121437,0,0.49,0.057,3,2391.429848,1,0
121463,0,0.16,0.293,3,2283.500897,0,0
121499,0,0.4,0.401,4,5655.279452,0,0
121477,0,0.6,0.626,7,2845.224277,0,0
121521,0,0.2,0.01,5,1595.755567,0,0
121517,0,0.3,0.143,5,4680.70414,0,0
121555,0,0.22,0.225,4,3670.51513,0,0
121541,0,0.25,0.556,5,2141.308202,0,0
121563,0,0.23,0.174,5,4257.452239,0,0
121557,0,0.58,0.481,7,3528.705288,0,0
121591,0,0.32,0.05,5,2640.662394,0,0
121579,0,0.35,0.494,6,1892.643493,0,0
121658,0,0.4,0.137,7,3580.798681,0,0
121608,1,0.79,0.324,3,1300.751079,2,0
121690,0,0.3,0.63,4,3255.909519,0,0
121686,0,0.23,0.089,6,2916.651603,0,0
121710,0,0.17,0.197,5,5919.816009,0,0
121704,1,0.39,0.477,4,3157.883222,1,0
121742,0,0.27,0.529,4,3366.221213,0,0
121738,0,0.33,0.339,5,8364.637798,0,0
121790,0,0.31,0.167,5,1627.217634,0,0
121748,0,0.4,0.669,5,5427.360386,0,0
121812,0,0.19,0.224,6,5257.592343,1,0
121802,0,0.28,0.064,6,1825.298788,2,0
121844,1,0.58,1.606,4,2095.808437,0,1
121816,0,0.07,0.05,4,4561.191987,0,0
121863,0,0.25,0.479,4,2036.713307,0,0
121848,0,0.57,0.278,5,5926.741922,0,0
121901,0,0.11,0.057,7,5115.766615,0,0
121871,0,0.14,0.455,5,877.5872953,0,0
121915,0,0.22,0.786,7,7382.787982,0,0
121907,0,0.6,0.762,5,8391.584154,0,0
121955,0,0.14,0.65,6,1218.965973,0,0
121923,0,0.19,0.331,7,3250.662938,1,0
122013,0,0.21,0.454,3,4455.92319,0,0
121965,0,0.5,1.269,5,6838.034037,0,0
122043,0,0.28,0.187,5,3857.155982,0,0
122029,0,0.37,0.262,4,1344.005452,0,0
122051,0,0.64,0.159,7,1943.860621,0,0
122047,0,0.44,0.013,5,4169.069103,0,0
122075,0,0.19,0.043,6,4779.281078,1,0
122065,0,0.62,0.12,4,5376.366085,0,0
122152,0,0.28,0.031,6,887.6331806,0,0
122128,0,0.26,0.19,6,3969.759128,0,0
122180,0,0.18,0.579,6,6509.345242,0,0
122176,0,0.25,0.674,5,3480.213718,0,0
122216,0,0.37,0.133,6,2062.286048,0,0
122206,0,0.31,0.204,4,2190.967738,0,0
122264,0,0.22,0.432,7,10186.5092,0,0
122262,0,0.46,0.374,5,2148.507209,0,0
122310,0,0.18,0.14,4,3104.580154,0,0
122272,0,0.35,0.151,5,3091.208959,1,0
122320,0,0.33,0.481,4,1889.197896,0,0
122312,0,0.12,0.425,6,805.9773088,1,0
122346,0,0.24,0.347,3,1378.729946,0,0
122338,0,0.05,0.202,5,5420.388524,0,0
122439,0,0.2,0.218,6,5495.338912,0,0
122362,0,0.23,0.641,7,3279.163347,0,0
122485,1,0.45,0.022,5,2428.946527,0,0
122455,0,0.43,0.305,4,2376.690902,0,0
122503,2,0.64,0.034,4,2440.804473,2,0
122495,0,0.24,0.014,5,1812.980147,0,0
122555,1,0.46,0.629,3,5364.698572,0,0
122513,1,0.37,0.364,4,1087.461556,1,1
122591,0,0.59,0.492,7,1162.481736,0,0
122587,0,0.49,0.338,5,2180.761968,0,0
122621,0,0.24,0.208,4,2040.013589,0,0
122607,0,0.3,0.078,4,1786.079576,0,0
122646,1,0.37,0.485,3,2906.480153,0,0
122642,0,0.17,0.116,4,3124.568992,0,0
122726,0,0.5,0.224,3,1330.138071,0,0
122648,0,0.37,0.04,5,1708.264587,0,0
122758,0,0.6,0.709,5,1737.913341,0,0
122756,0,0.3,0.123,6,1276.287702,1,0
122802,1,0.36,0.085,2,2450.143907,1,0
122766,0,0.34,0.036,7,2248.180436,0,0
122862,0,0.47,0.433,5,3064.396553,0,0
122860,0,0.51,0.311,4,4652.252033,0,0
122870,0,0.41,0.372,5,1461.926625,0,0
122866,1,0.42,0.146,5,3310.176364,2,0
122903,0,0.41,0.208,5,5813.678968,0,0
122887,0,0.27,0.468,6,5250.749155,0,0
122911,0,0.38,0.112,7,3962.395947,0,0
122905,0,0.38,0.497,4,741.52246,0,0
122969,0,0.47,0.364,4,4703.709853,0,0
122953,0,0.32,0.106,4,3389.766294,0,0
122993,0,0.19,0.864,6,5174.034961,0,0
122979,0,0.12,0.087,6,1694.938805,0,0
123001,1,0.43,0.428,2,4313.356478,0,1
122999,0,0.33,0.318,6,1440.380411,0,0
123017,0,0.08,0.887,6,6632.808563,0,0
123013,1,0.67,0.14,3,2607.817396,2,0
123069,0,0.1,0.49,4,1132.494087,0,0
123037,0,0.19,0.561,3,5618.819122,0,0
123109,0,0.32,0.386,5,4450.566832,0,0
123075,0,0.17,0.773,5,3524.159453,1,0
123200,0,0.21,0.354,6,1509.064735,0,0
123146,0,0.24,0.093,6,3109.909072,0,0
123212,0,0.41,0.336,6,1886.649774,0,0
123210,0,0.23,0.505,4,1509.605628,1,0
123250,0,0.32,0.143,3,2774.180646,0,0
123226,0,0.49,0.155,5,4841.846718,0,0
123278,0,0.34,0.266,3,2054.115421,0,0
123270,1,0.51,0.128,3,3137.893554,0,0
123340,0,0.31,0.847,6,2664.614892,0,1
123334,0,0.51,0.537,2,693.5869946,0,0
123374,0,0.5,0.298,8,3093.416072,0,0
123354,0,0.3,0.4,5,3297.205469,0,0
123380,0,0.23,0.952,5,1051.193087,0,0
123378,0,0.18,0.596,7,2544.464849,1,1
123395,0,0.22,0.179,4,3091.187759,0,0
123390,0,0.12,1.281,5,3137.16276,0,0
123413,0,0.24,0.526,3,2679.513839,0,0
123397,0,0.49,0.575,7,6378.11937,1,0
123453,0,0.11,0.614,4,2100.004134,0,0
123429,0,0.25,0.058,4,4459.182701,0,0
123553,0,0.23,0.705,5,5481.569917,0,0
123471,0,0.23,0.401,6,3530.018479,0,0
123615,0,0.23,0.18,5,1717.923053,0,0
123609,0,0.18,0.318,4,5502.210883,0,0
123637,1,0.36,0.315,3,1047.293652,0,0
123623,0,0.14,0.062,5,2171.781892,0,0
123650,1,0.83,0.281,4,3932.029388,0,0
123648,0,0.43,0.263,7,2408.820348,0,0
123666,0,0.24,0.307,7,5789.869073,0,0
123656,0,0.28,0.056,8,1471.278753,0,0
123700,0,0.39,0.045,5,1357.486845,0,0
123688,0,0.19,0.107,4,3874.40106,0,0
123736,0,0.48,0.066,8,1522.261825,0,0
123724,0,0.17,0.7,5,4905.610919,0,0
123816,0,0.2,0.734,6,3439.400111,0,0
123782,0,0.26,0.839,5,3818.34327,0,0
123856,0,0.34,0.473,6,4314.902262,1,0
123832,0,0.33,0.077,5,814.9931249,2,0
123886,0,0.08,0.635,7,2008.468972,0,0
123874,0,0.26,0.614,5,7474.480466,0,0
123945,0,0.45,0.229,5,1941.229368,0,0
123905,0,0.14,0.206,6,4653.032746,0,0
123997,0,0.44,1.343,6,2510.121716,1,0
123995,0,0.27,0.142,7,2513.977221,0,0
124037,0,0.35,0.123,6,5083.783891,1,0
124005,0,0.32,0.058,3,1270.312543,1,0
124053,0,0.1,0.439,5,2542.791919,0,0
124049,0,0.23,0.12,4,2839.54558,0,0
124061,0,0.4,0.284,5,2198.412813,0,0
124059,0,0.5,0.218,7,2514.163976,0,0
124097,0,0.26,0.161,6,2606.490897,0,0
124069,0,0.35,0.666,5,2735.535352,0,0
124117,0,0.32,0.24,3,6918.779761,0,0
124115,0,0.52,0.121,5,3294.638162,0,0
124125,0,0.41,0.172,6,3250.364367,0,0
124121,0,0.31,0.23,7,5962.274833,0,0
124131,0,0.19,0.154,5,1911.592943,0,0
124127,0,0.15,1.065,5,3189.719602,0,0
124162,1,0.38,0.616,4,2972.480319,0,0
124135,0,0.18,0.204,3,5515.265721,0,0
124196,0,0.33,0.246,6,3835.253726,0,0
124190,0,0.25,0.032,6,4491.421039,0,0
124274,0,0.25,0.053,6,2379.627325,0,0
124232,0,0.5,0.506,4,3754.397858,0,0
124328,0,0.42,0.866,6,1078.733733,0,1
124304,0,0.24,0.302,6,2682.754254,0,0
124336,0,0.2,0.111,4,1739.826357,0,0
124332,0,0.25,0.677,5,1559.451885,0,0
124354,0,0.32,0.202,5,3809.836326,1,0
124352,0,0.39,0.122,4,2715.009911,0,0
124376,0,0.64,0.353,5,4843.521589,0,0
124368,0,0.23,0.046,4,1158.180276,0,0
124400,0,0.51,0.27,5,5084.551839,0,0
124380,0,0.37,0.264,7,5924.621955,0,0
124421,0,0.5,0.748,5,5511.467001,0,0
124402,0,0.31,0.267,6,11242.00726,0,0
124429,0,0.23,0.058,4,4980.964785,0,0
124427,0,0.58,0.102,7,2740.447699,0,0
124459,0,0.12,0.427,5,6493.891345,0,0
124457,1,0.44,0.803,6,2451.143386,0,0
124465,0,0.25,0.283,2,1971.043838,0,0
124463,0,0.27,0.215,6,2888.250146,0,0
124499,0,0.39,0.254,7,4115.877579,0,0
124487,0,0.25,0.054,5,5618.229374,0,0
126576,0,0.3,0.05,4,1768.400338,0,0
124535,0,0.27,0.545,6,5886.436339,0,0
126610,0,0.19,0.249,6,3485.565249,0,0
126600,0,0.22,0.143,6,1931.527706,0,0
126628,0,0.18,0.36,6,5736.343392,0,0
126618,0,0.42,0.299,4,5514.94439,0,0
126662,0,0.29,0.292,7,3020.874816,1,0
126644,0,0.24,0.247,8,7063.596421,0,0
126704,0,0.32,0.631,5,3462.610638,0,0
126692,0,0.31,0.049,6,1914.477375,0,0
126779,1,0.4,0.173,3,588.8742322,0,0
126749,0,0.39,0.222,6,4917.004706,0,0
126847,0,0.23,0.112,6,4629.571638,0,0
126823,1,0.64,0.35,3,3926.02525,0,0
126869,0,0.39,0.412,5,3442.797286,0,0
126851,1,0.47,0.092,4,3039.79037,0,0
126933,0,0.16,0.269,5,352.8813155,0,0
126875,0,0.24,0.33,6,5076.149294,0,0
126959,0,0.31,0.256,6,1551.455958,0,0
126953,0,0.17,0.27,5,2402.707035,0,0
126976,0,0.3,0.051,5,3093.866346,0,0
126967,0,0.25,0.301,5,4308.618746,0,0
126992,0,0.24,0.65,3,4902.091988,1,0
126982,0,0.25,0.418,4,1900.167578,0,0
127034,0,0.23,0.55,6,1252.222139,0,0
126996,0,0.27,0.354,5,7254.293956,0,0
127052,1,0.69,0.394,4,7881.975922,1,0
127044,1,0.63,0.361,4,4180.782225,0,0
127060,0,0.31,0.605,5,1535.767204,0,0
127058,0,0.32,0.631,5,701.6862306,0,0
127096,0,0.18,0.509,5,7160.572543,0,0
127090,0,0.33,0.08,7,3463.003174,0,0
127138,1,0.5,0.265,3,3989.682927,0,0
127120,0,0.17,0.108,7,2430.378334,0,0
127188,0,0.25,0.566,4,3085.505321,0,0
127156,0,0.14,0.05,6,4466.197749,0,0
127200,0,0.35,0.193,6,2838.126823,1,0
127196,0,0.47,0.494,5,7008.985016,0,0
127220,0,0.71,0.161,5,323.1887395,1,0
127218,1,0.38,0.338,4,1225.451198,0,0
127301,0,0.29,0.484,4,2110.148254,1,0
127228,0,0.15,0.241,8,5291.327216,1,0
127329,0,0.57,1.14,6,818.1153933,0,0
127317,0,0.36,0.234,4,5221.694002,0,0
127349,0,0.15,0.201,4,2315.38797,0,0
127345,0,0.43,0.451,9,845.5721787,0,0
127361,0,0.3,0.382,6,4301.956914,0,0
127353,0,0.31,0.308,6,5338.448349,0,0
127383,0,0.1,0.179,5,5499.822329,0,0
127363,0,0.23,0.427,5,2053.919676,0,0
127465,0,0.41,0.089,5,3848.695017,0,0
127399,0,0.31,0.684,6,4544.003965,0,0
127498,0,0.42,0.411,6,3145.675274,0,0
127483,0,0.23,0.495,3,1866.585107,0,0
127562,0,0.2,0.086,4,2071.315369,0,0
127506,0,0.43,0.03,6,3649.888141,0,0
127568,0,0.21,0.118,6,7537.892603,0,0
127564,0,0.53,0.51,5,1356.556064,0,0
127590,0,0.83,0.084,6,1978.824618,0,0
127572,1,0.48,0.449,6,2026.395322,0,0
127602,0,0.29,0.288,5,2544.007116,0,0
127598,0,0.38,0.129,7,2226.884693,0,0
127622,0,0.47,1.019,6,3090.348816,1,0
127608,0,0.26,0.145,5,2580.897375,0,0
127636,1,0.28,0.31,4,2770.461267,1,1
127632,0,0.17,0.366,4,2099.211945,1,1
127658,1,0.61,0.267,5,4037.980607,1,0
127644,0,0.21,0.422,7,6444.953806,0,0
127672,0,0.33,0.412,3,3930.043357,0,0
127664,0,0.29,0.235,4,1987.191048,0,0
127722,1,0.6,0.491,4,1593.939097,0,0
127676,0,0.22,0.047,6,1947.612914,0,0
127749,0,0.44,0.015,5,5929.838951,0,0
127742,0,0.34,0.146,7,5198.164965,0,0
127765,0,0.12,0.308,3,728.2825073,0,0
127757,0,0.17,0.28,5,6602.404572,1,0
127777,0,0.14,0.138,6,2273.570242,0,0
127769,0,0.38,0.467,6,9047.211392,0,0
127779,0,0.5,0.154,5,2143.294305,0,0
127785,0,0.14,0.238,4,3167.160962,0,0
127793,0,0.11,0.435,5,4042.414463,0,0
127813,0,0.31,0.429,6,3848.349844,0,0
127819,0,0.37,0.064,5,3683.14195,0,0
127829,0,0.3,0.125,6,3101.06455,0,0
127887,0,0.17,0.345,3,2426.925646,0,0
127895,0,0.34,0.465,3,5933.835933,0,0
127915,0,0.3,0.388,6,4481.716777,0,0
127973,0,0.19,0.394,5,1850.014238,0,0
127993,0,0.16,0.391,4,2208.464157,0,0
128000,0,0.19,0.227,6,526.4784926,0,0
128002,0,0.11,0.453,3,1312.233648,0,0
128022,0,0.22,0.175,7,8066.628888,1,0
128038,0,0.17,0.676,7,548.1555099,0,0
128058,0,0.34,0.121,4,4849.848573,0,0
128060,0,0.25,0.565,6,2442.224662,0,0
128064,0,0.25,0.364,5,5999.768651,1,0
128082,0,0.29,0.222,4,1330.604611,0,0
128094,0,0.1,0.205,4,2015.193685,0,0
128096,0,0.2,0.142,6,2948.792153,0,0
128100,1,0.48,0.092,4,4489.602888,1,0
128108,0,0.2,0.533,3,4168.616829,0,0
128110,0,0.4,0.107,5,2629.914408,0,0
128124,0,0.55,0.232,5,1203.319448,0,0
128130,0,0.53,0.834,6,2590.814196,0,0
128166,0,0.23,0.558,5,5133.466393,0,0
128168,0,0.2,0.101,4,6346.56855,0,0
128172,0,0.46,0.404,5,2239.233236,0,1
128176,0,0.13,0.507,5,2104.688743,0,0
128194,0,0.15,0.11,5,2606.106349,1,0
128283,0,0.29,0.076,4,4003.267751,0,0
128289,0,0.38,0.353,5,7153.652702,0,0
128323,0,0.34,0.722,7,2943.993778,1,0
128357,0,0.2,0.387,7,1949.124408,0,0
128367,0,0.58,0.486,6,4938.011093,0,0
128371,0,0.12,0.062,4,2683.099461,0,0
128401,1,0.48,0.207,6,4013.120018,1,0
128405,1,0.41,0.064,4,1826.557385,0,0
128427,0,0.23,1.171,5,6339.424216,0,0
128477,1,0.69,0.985,3,2303.308683,1,0
128501,1,0.61,1.034,4,3022.385445,0,0
124557,0,0.34,0.037,6,2102.349633,0,0
124595,0,0.2,0.224,3,3209.946006,0,0
124609,0,0.16,0.015,5,2844.243792,0,0
124619,0,0.2,0.435,6,1086.021835,0,0
124621,0,0.3,0.947,4,4037.496726,0,0
124623,0,0.26,0.311,5,5190.12653,0,0
124637,0,0.11,0.055,5,7636.613811,0,0
124659,0,0.19,0.627,4,1291.030577,0,0
124671,0,0.39,0.644,6,251.0882642,0,0
124688,0,0.42,0.921,4,2378.086592,0,0
124690,0,0.33,1.144,4,1671.231827,0,0
124722,0,0.23,0.59,6,1245.078235,1,0
124770,0,0.21,0.249,6,5059.445338,0,0
124782,1,0.46,0.123,5,3749.192483,0,0
124790,0,0.55,0.849,6,2132.515412,0,0
124794,0,0.13,0.275,6,5469.846845,0,0
124826,0,0.23,0.268,3,2123.56147,0,0
124836,0,0.39,0.196,3,4394.10835,0,0
